,Geo_Type,Geo_Name,Geo_ID,UnemploymentRate_ESRI,UnemploymentRate_BLS,Unemployment_Adjustment
551,US.CBSA,"Macon-Bibb County, GA Metropolitan Statistical Area",31420,15.5,5.0,0.3225806451612903
552,US.CBSA,"Madera, CA Metropolitan Statistical Area",31460,14.5,8.5,0.5862068965517241
553,US.CBSA,"Madison, IN Micropolitan Statistical Area",31500,13.4,4.3,0.3208955223880597
554,US.CBSA,"Madison, WI Metropolitan Statistical Area",31540,10.9,3.9,0.35779816513761464
555,US.CBSA,"Madisonville, KY Micropolitan Statistical Area",31580,16.1,7.7,0.47826086956521735
556,US.CBSA,"Magnolia, AR Micropolitan Statistical Area",31620,14.4,6.7,0.4652777777777778
557,US.CBSA,"Malone, NY Micropolitan Statistical Area",31660,12.1,5.4,0.44628099173553726
558,US.CBSA,"Malvern, AR Micropolitan Statistical Area",31680,11.1,5.5,0.4954954954954955
559,US.CBSA,"Manchester-Nashua, NH Metropolitan Statistical Area",31700,15.1,3.9,0.2582781456953642
560,US.CBSA,"Manhattan, KS Metropolitan Statistical Area",31740,13.4,4.1,0.3059701492537313
561,US.CBSA,"Manitowoc, WI Micropolitan Statistical Area",31820,10.2,4.3,0.4215686274509804
562,US.CBSA,"Mankato, MN Metropolitan Statistical Area",31860,13.7,3.0,0.21897810218978103
563,US.CBSA,"Mansfield, OH Metropolitan Statistical Area",31900,16.0,5.2,0.325
564,US.CBSA,"Marietta, OH Micropolitan Statistical Area",31930,13.8,5.1,0.3695652173913043
565,US.CBSA,"Marinette, WI-MI Micropolitan Statistical Area",31940,15.7,4.9,0.3121019108280255
566,US.CBSA,"Marion, IN Micropolitan Statistical Area",31980,15.2,4.4,0.2894736842105263
567,US.CBSA,"Marion, NC Micropolitan Statistical Area",32000,12.8,5.7,0.4453125
568,US.CBSA,"Marion, OH Micropolitan Statistical Area",32020,15.1,4.9,0.3245033112582782
569,US.CBSA,"Marquette, MI Micropolitan Statistical Area",32100,21.5,3.3,0.15348837209302324
570,US.CBSA,"Marshall, MN Micropolitan Statistical Area",32140,12.5,2.5,0.2
571,US.CBSA,"Marshall, MO Micropolitan Statistical Area",32180,10.5,2.6,0.24761904761904763
572,US.CBSA,"Marshalltown, IA Micropolitan Statistical Area",32260,11.0,3.7,0.33636363636363636
573,US.CBSA,"Martin, TN Micropolitan Statistical Area",32280,14.7,6.6,0.4489795918367347
574,US.CBSA,"Martinsville, VA Micropolitan Statistical Area",32300,11.6,6.7,0.5775862068965517
575,US.CBSA,"Maryville, MO Micropolitan Statistical Area",32340,12.9,2.5,0.19379844961240308
576,US.CBSA,"Mason City, IA Micropolitan Statistical Area",32380,12.4,2.9,0.23387096774193547
577,US.CBSA,"Mayfield, KY Micropolitan Statistical Area",32460,17.1,6.7,0.391812865497076
578,US.CBSA,"Maysville, KY Micropolitan Statistical Area",32500,17.3,7.9,0.45664739884393063
579,US.CBSA,"McAlester, OK Micropolitan Statistical Area",32540,10.7,7.8,0.7289719626168225
580,US.CBSA,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",32580,11.0,10.5,0.9545454545454546
581,US.CBSA,"McComb, MS Micropolitan Statistical Area",32620,12.1,8.8,0.7272727272727274
582,US.CBSA,"McMinnville, TN Micropolitan Statistical Area",32660,11.9,7.6,0.6386554621848739
583,US.CBSA,"McPherson, KS Micropolitan Statistical Area",32700,9.0,3.2,0.35555555555555557
584,US.CBSA,"Meadville, PA Micropolitan Statistical Area",32740,19.6,6.5,0.33163265306122447
585,US.CBSA,"Medford, OR Metropolitan Statistical Area",32780,10.3,6.3,0.6116504854368932
586,US.CBSA,"Memphis, TN-MS-AR Metropolitan Statistical Area",32820,12.6,9.7,0.7698412698412698
587,US.CBSA,"Menomonie, WI Micropolitan Statistical Area",32860,12.3,3.9,0.31707317073170727
588,US.CBSA,"Merced, CA Metropolitan Statistical Area",32900,18.1,9.3,0.5138121546961326
589,US.CBSA,"Meridian, MS Micropolitan Statistical Area",32940,11.4,7.1,0.6228070175438596
590,US.CBSA,"Mexico, MO Micropolitan Statistical Area",33020,12.0,3.0,0.25
591,US.CBSA,"Miami, OK Micropolitan Statistical Area",33060,11.9,4.9,0.411764705882353
592,US.CBSA,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",33100,8.1,7.7,0.9506172839506174
593,US.CBSA,"Michigan City-La Porte, IN Metropolitan Statistical Area",33140,15.1,6.3,0.41721854304635764
594,US.CBSA,"Middlesborough, KY Micropolitan Statistical Area",33180,18.1,8.3,0.4585635359116022
595,US.CBSA,"Midland, MI Metropolitan Statistical Area",33220,19.6,3.7,0.18877551020408162
596,US.CBSA,"Midland, TX Metropolitan Statistical Area",33260,7.5,8.1,1.0799999999999998
597,US.CBSA,"Milledgeville, GA Micropolitan Statistical Area",33300,15.6,5.2,0.33333333333333337
598,US.CBSA,"Milwaukee-Waukesha, WI Metropolitan Statistical Area",33340,12.5,6.3,0.504
599,US.CBSA,"Minden, LA Micropolitan Statistical Area",33380,17.4,,
600,US.CBSA,"Mineral Wells, TX Micropolitan Statistical Area",33420,10.0,6.6,0.6599999999999999
601,US.CBSA,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",33460,13.7,4.2,0.30656934306569344
602,US.CBSA,"Minot, ND Micropolitan Statistical Area",33500,10.8,4.8,0.4444444444444444
603,US.CBSA,"Missoula, MT Metropolitan Statistical Area",33540,14.9,4.2,0.28187919463087246
604,US.CBSA,"Mitchell, SD Micropolitan Statistical Area",33580,6.0,2.9,0.48333333333333334
605,US.CBSA,"Moberly, MO Micropolitan Statistical Area",33620,12.7,3.7,0.2913385826771654
606,US.CBSA,"Mobile, AL Metropolitan Statistical Area",33660,13.4,8.0,0.5970149253731343
607,US.CBSA,"Modesto, CA Metropolitan Statistical Area",33700,17.1,9.1,0.5321637426900584
608,US.CBSA,"Monroe, LA Metropolitan Statistical Area",33740,17.5,7.7,0.44
609,US.CBSA,"Monroe, MI Metropolitan Statistical Area",33780,19.8,4.7,0.23737373737373738
610,US.CBSA,"Montgomery, AL Metropolitan Statistical Area",33860,13.4,7.3,0.5447761194029851
611,US.CBSA,"Montrose, CO Micropolitan Statistical Area",33940,10.1,5.1,0.504950495049505
612,US.CBSA,"Morehead City, NC Micropolitan Statistical Area",33980,13.2,4.8,0.36363636363636365
613,US.CBSA,"Morgan City, LA Micropolitan Statistical Area",34020,19.3,10.5,0.544041450777202
614,US.CBSA,"Morgantown, WV Metropolitan Statistical Area",34060,9.4,4.2,0.44680851063829785
615,US.CBSA,"Morristown, TN Metropolitan Statistical Area",34100,11.8,6.7,0.5677966101694915
616,US.CBSA,"Moscow, ID Micropolitan Statistical Area",34140,12.9,4.6,0.3565891472868217
617,US.CBSA,"Moses Lake, WA Micropolitan Statistical Area",34180,15.1,5.1,0.33774834437086093
618,US.CBSA,"Moultrie, GA Micropolitan Statistical Area",34220,12.9,3.4,0.2635658914728682
619,US.CBSA,"Mountain Home, AR Micropolitan Statistical Area",34260,10.8,5.2,0.48148148148148145
620,US.CBSA,"Mountain Home, ID Micropolitan Statistical Area",34300,11.2,4.6,0.4107142857142857
621,US.CBSA,"Mount Airy, NC Micropolitan Statistical Area",34340,10.5,5.2,0.49523809523809526
622,US.CBSA,"Mount Gay-Shamrock, WV Micropolitan Statistical Area",34350,14.1,,
623,US.CBSA,"Mount Pleasant, MI Micropolitan Statistical Area",34380,28.0,3.6,0.1285714285714286
624,US.CBSA,"Mount Pleasant, TX Micropolitan Statistical Area",34420,9.0,6.3,0.7
625,US.CBSA,"Mount Sterling, KY Micropolitan Statistical Area",34460,16.6,8.0,0.48192771084337344
626,US.CBSA,"Mount Vernon, IL Micropolitan Statistical Area",34500,13.3,5.0,0.37593984962406013
627,US.CBSA,"Mount Vernon, OH Micropolitan Statistical Area",34540,14.8,3.7,0.25
628,US.CBSA,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",34580,16.7,6.6,0.39520958083832336
629,US.CBSA,"Muncie, IN Metropolitan Statistical Area",34620,15.3,5.1,0.3333333333333333
630,US.CBSA,"Murray, KY Micropolitan Statistical Area",34660,18.8,6.5,0.3457446808510638
631,US.CBSA,"Muscatine, IA Micropolitan Statistical Area",34700,10.1,3.3,0.32673267326732675
632,US.CBSA,"Muskegon, MI Metropolitan Statistical Area",34740,21.6,6.3,0.29166666666666663
633,US.CBSA,"Muskogee, OK Micropolitan Statistical Area",34780,10.5,6.0,0.5714285714285714
634,US.CBSA,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area",34820,12.1,5.6,0.46280991735537186
635,US.CBSA,"Nacogdoches, TX Micropolitan Statistical Area",34860,11.9,6.0,0.5042016806722689
636,US.CBSA,"Napa, CA Metropolitan Statistical Area",34900,14.1,6.6,0.46808510638297873
637,US.CBSA,"Naples-Marco Island, FL Metropolitan Statistical Area",34940,7.6,5.1,0.6710526315789473
638,US.CBSA,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",34980,10.3,6.1,0.5922330097087378
639,US.CBSA,"Natchez, MS-LA Micropolitan Statistical Area",35020,15.4,9.5,0.6168831168831169
640,US.CBSA,"Natchitoches, LA Micropolitan Statistical Area",35060,22.1,7.5,0.33936651583710403
641,US.CBSA,"New Bern, NC Metropolitan Statistical Area",35100,12.3,5.6,0.4552845528455284
642,US.CBSA,"Newberry, SC Micropolitan Statistical Area",35140,11.2,3.3,0.29464285714285715
643,US.CBSA,"New Castle, IN Micropolitan Statistical Area",35220,13.7,4.2,0.30656934306569344
644,US.CBSA,"New Castle, PA Micropolitan Statistical Area",35260,20.5,7.6,0.37073170731707317
645,US.CBSA,"New Haven-Milford, CT Metropolitan Statistical Area",35300,9.9,5.5,0.5555555555555556
646,US.CBSA,"New Orleans-Metairie, LA Metropolitan Statistical Area",35380,18.6,11.3,0.6075268817204301
647,US.CBSA,"New Philadelphia-Dover, OH Micropolitan Statistical Area",35420,14.0,4.5,0.32142857142857145
648,US.CBSA,"Newport, OR Micropolitan Statistical Area",35440,12.1,8.3,0.6859504132231405
649,US.CBSA,"Newport, TN Micropolitan Statistical Area",35460,14.2,8.1,0.5704225352112676
650,US.CBSA,"New Ulm, MN Micropolitan Statistical Area",35580,11.5,2.7,0.23478260869565218
651,US.CBSA,"New York-Newark-Jersey City, NY-NJ-PA Metropolitan Statistical Area",35620,13.2,9.7,0.7348484848484849
652,US.CBSA,"Niles, MI Metropolitan Statistical Area",35660,21.0,4.6,0.21904761904761902
653,US.CBSA,"Nogales, AZ Micropolitan Statistical Area",35700,13.7,13.0,0.9489051094890512
654,US.CBSA,"Norfolk, NE Micropolitan Statistical Area",35740,7.6,3.1,0.4078947368421053
655,US.CBSA,"North Platte, NE Micropolitan Statistical Area",35820,8.9,2.3,0.2584269662921348
656,US.CBSA,"North Port-Sarasota-Bradenton, FL Metropolitan Statistical Area",35840,7.7,5.0,0.6493506493506493
657,US.CBSA,"North Vernon, IN Micropolitan Statistical Area",35860,12.5,4.5,0.36
658,US.CBSA,"North Wilkesboro, NC Micropolitan Statistical Area",35900,12.4,5.3,0.42741935483870963
659,US.CBSA,"Norwalk, OH Micropolitan Statistical Area",35940,14.7,4.9,0.33333333333333337
660,US.CBSA,"Norwich-New London, CT Metropolitan Statistical Area",35980,10.2,6.8,0.6666666666666667
661,US.CBSA,"Oak Harbor, WA Micropolitan Statistical Area",36020,15.8,5.9,0.37341772151898733
662,US.CBSA,"Ocala, FL Metropolitan Statistical Area",36100,9.1,5.6,0.6153846153846154
663,US.CBSA,"Ocean City, NJ Metropolitan Statistical Area",36140,15.4,8.7,0.5649350649350648
664,US.CBSA,"Odessa, TX Metropolitan Statistical Area",36220,9.8,11.4,1.163265306122449
665,US.CBSA,"Ogden-Clearfield, UT Metropolitan Statistical Area",36260,7.0,3.4,0.4857142857142857
666,US.CBSA,"Ogdensburg-Massena, NY Micropolitan Statistical Area",36300,13.5,5.4,0.4
667,US.CBSA,"Oil City, PA Micropolitan Statistical Area",36340,21.0,6.8,0.3238095238095238
668,US.CBSA,"Okeechobee, FL Micropolitan Statistical Area",36380,10.0,4.5,0.45
669,US.CBSA,"Oklahoma City, OK Metropolitan Statistical Area",36420,9.9,5.9,0.595959595959596
670,US.CBSA,"Olean, NY Micropolitan Statistical Area",36460,12.0,6.2,0.5166666666666667
671,US.CBSA,"Olympia-Lacey-Tumwater, WA Metropolitan Statistical Area",36500,17.0,5.7,0.33529411764705885
672,US.CBSA,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",36540,9.7,3.0,0.30927835051546393
673,US.CBSA,"Oneonta, NY Micropolitan Statistical Area",36580,12.5,5.6,0.44799999999999995
674,US.CBSA,"Ontario, OR-ID Micropolitan Statistical Area",36620,11.9,4.4,0.3697478991596639
675,US.CBSA,"Opelousas, LA Micropolitan Statistical Area",36660,16.3,10.0,0.6134969325153374
676,US.CBSA,"Orangeburg, SC Micropolitan Statistical Area",36700,12.6,6.5,0.5158730158730159
677,US.CBSA,"Orlando-Kissimmee-Sanford, FL Metropolitan Statistical Area",36740,8.6,8.0,0.9302325581395349
678,US.CBSA,"Oshkosh-Neenah, WI Metropolitan Statistical Area",36780,11.1,4.0,0.3603603603603604
679,US.CBSA,"Oskaloosa, IA Micropolitan Statistical Area",36820,11.8,2.6,0.22033898305084745
680,US.CBSA,"Othello, WA Micropolitan Statistical Area",36830,12.8,3.8,0.29687499999999994
681,US.CBSA,"Ottawa, IL Micropolitan Statistical Area",36837,12.7,4.7,0.3700787401574803
682,US.CBSA,"Ottawa, KS Micropolitan Statistical Area",36840,12.1,4.5,0.37190082644628103
683,US.CBSA,"Ottumwa, IA Micropolitan Statistical Area",36900,11.8,3.6,0.30508474576271183
684,US.CBSA,"Owatonna, MN Micropolitan Statistical Area",36940,13.1,3.3,0.25190839694656486
685,US.CBSA,"Owensboro, KY Metropolitan Statistical Area",36980,16.2,6.2,0.3827160493827161
686,US.CBSA,"Oxford, MS Micropolitan Statistical Area",37060,11.4,4.8,0.42105263157894735
687,US.CBSA,"Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area",37100,14.1,7.1,0.5035460992907801
688,US.CBSA,"Ozark, AL Micropolitan Statistical Area",37120,14.2,4.5,0.31690140845070425
689,US.CBSA,"Paducah, KY-IL Micropolitan Statistical Area",37140,16.0,7.4,0.4625
690,US.CBSA,"Pahrump, NV Micropolitan Statistical Area",37220,20.8,9.0,0.43269230769230765
691,US.CBSA,"Palatka, FL Micropolitan Statistical Area",37260,9.3,7.2,0.7741935483870968
692,US.CBSA,"Palestine, TX Micropolitan Statistical Area",37300,7.6,5.5,0.7236842105263158
693,US.CBSA,"Palm Bay-Melbourne-Titusville, FL Metropolitan Statistical Area",37340,8.3,5.1,0.6144578313253011
694,US.CBSA,"Pampa, TX Micropolitan Statistical Area",37420,8.5,7.7,0.9058823529411765
695,US.CBSA,"Panama City, FL Metropolitan Statistical Area",37460,7.6,4.6,0.6052631578947368
696,US.CBSA,"Paragould, AR Micropolitan Statistical Area",37500,11.4,4.7,0.41228070175438597
697,US.CBSA,"Paris, TN Micropolitan Statistical Area",37540,11.9,7.5,0.6302521008403361
698,US.CBSA,"Paris, TX Micropolitan Statistical Area",37580,8.4,5.7,0.6785714285714286
699,US.CBSA,"Parkersburg-Vienna, WV Metropolitan Statistical Area",37620,9.6,5.9,0.6145833333333334
700,US.CBSA,"Parsons, KS Micropolitan Statistical Area",37660,10.5,4.6,0.43809523809523804
701,US.CBSA,"Payson, AZ Micropolitan Statistical Area",37740,13.8,7.7,0.5579710144927537
702,US.CBSA,"Pearsall, TX Micropolitan Statistical Area",37770,10.0,5.2,0.52
703,US.CBSA,"Pecos, TX Micropolitan Statistical Area",37780,9.2,5.8,0.6304347826086957
704,US.CBSA,"Pella, IA Micropolitan Statistical Area",37800,10.9,2.2,0.2018348623853211
705,US.CBSA,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",37860,8.1,4.9,0.6049382716049383
706,US.CBSA,"Peoria, IL Metropolitan Statistical Area",37900,11.5,5.5,0.4782608695652174
707,US.CBSA,"Peru, IN Micropolitan Statistical Area",37940,14.7,5.2,0.35374149659863946
708,US.CBSA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",37980,18.9,7.3,0.3862433862433863
709,US.CBSA,"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area",38060,11.4,7.5,0.6578947368421052
710,US.CBSA,"Picayune, MS Micropolitan Statistical Area",38100,12.7,7.0,0.5511811023622047
711,US.CBSA,"Pierre, SD Micropolitan Statistical Area",38180,4.0,2.4,0.6
712,US.CBSA,"Pine Bluff, AR Metropolitan Statistical Area",38220,14.6,8.0,0.547945205479452
713,US.CBSA,"Pinehurst-Southern Pines, NC Micropolitan Statistical Area",38240,12.0,5.5,0.4583333333333333
714,US.CBSA,"Pittsburg, KS Micropolitan Statistical Area",38260,12.7,4.7,0.3700787401574803
715,US.CBSA,"Pittsburgh, PA Metropolitan Statistical Area",38300,20.0,6.9,0.34500000000000003
716,US.CBSA,"Pittsfield, MA Metropolitan Statistical Area",38340,15.9,7.4,0.46540880503144655
717,US.CBSA,"Plainview, TX Micropolitan Statistical Area",38380,10.1,6.0,0.594059405940594
718,US.CBSA,"Platteville, WI Micropolitan Statistical Area",38420,11.7,4.0,0.3418803418803419
719,US.CBSA,"Plattsburgh, NY Micropolitan Statistical Area",38460,11.1,5.4,0.4864864864864865
720,US.CBSA,"Plymouth, IN Micropolitan Statistical Area",38500,13.3,4.2,0.3157894736842105
721,US.CBSA,"Pocatello, ID Metropolitan Statistical Area",38540,12.5,5.0,0.4
722,US.CBSA,"Point Pleasant, WV-OH Micropolitan Statistical Area",38580,12.2,5.2,0.42622950819672134
723,US.CBSA,"Ponca City, OK Micropolitan Statistical Area",38620,11.6,6.8,0.5862068965517241
724,US.CBSA,"Pontiac, IL Micropolitan Statistical Area",38700,10.4,3.6,0.34615384615384615
725,US.CBSA,"Poplar Bluff, MO Micropolitan Statistical Area",38740,13.3,3.8,0.2857142857142857
726,US.CBSA,"Portales, NM Micropolitan Statistical Area",38780,16.7,6.1,0.3652694610778443
727,US.CBSA,"Port Angeles, WA Micropolitan Statistical Area",38820,17.8,6.8,0.38202247191011235
728,US.CBSA,"Portland-South Portland, ME Metropolitan Statistical Area",38860,13.6,4.7,0.3455882352941177
729,US.CBSA,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",38900,10.6,6.7,0.6320754716981133
730,US.CBSA,"Port Lavaca, TX Micropolitan Statistical Area",38920,7.8,5.4,0.6923076923076924
731,US.CBSA,"Port St. Lucie, FL Metropolitan Statistical Area",38940,8.1,5.5,0.6790123456790124
732,US.CBSA,"Portsmouth, OH Micropolitan Statistical Area",39020,16.1,5.4,0.3354037267080745
733,US.CBSA,"Pottsville, PA Micropolitan Statistical Area",39060,20.2,6.9,0.3415841584158416
734,US.CBSA,"Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area",39100,12.3,,
735,US.CBSA,"Prescott Valley-Prescott, AZ Metropolitan Statistical Area",39150,13.1,6.9,0.5267175572519084
736,US.CBSA,"Price, UT Micropolitan Statistical Area",39220,10.1,4.5,0.44554455445544555
737,US.CBSA,"Prineville, OR Micropolitan Statistical Area",39260,10.3,7.2,0.6990291262135923
738,US.CBSA,"Providence-Warwick, RI-MA Metropolitan Statistical Area",39300,18.2,6.5,0.35714285714285715
739,US.CBSA,"Provo-Orem, UT Metropolitan Statistical Area",39340,7.4,3.1,0.4189189189189189
740,US.CBSA,"Pueblo, CO Metropolitan Statistical Area",39380,10.6,7.8,0.7358490566037736
741,US.CBSA,"Pullman, WA Micropolitan Statistical Area",39420,18.0,4.3,0.23888888888888887
742,US.CBSA,"Punta Gorda, FL Metropolitan Statistical Area",39460,9.1,5.2,0.5714285714285715
743,US.CBSA,"Quincy, IL-MO Micropolitan Statistical Area",39500,10.8,3.5,0.32407407407407407
744,US.CBSA,"Racine, WI Metropolitan Statistical Area",39540,12.8,6.0,0.46875
745,US.CBSA,"Raleigh-Cary, NC Metropolitan Statistical Area",39580,9.9,5.3,0.5353535353535354
746,US.CBSA,"Rapid City, SD Metropolitan Statistical Area",39660,7.1,3.7,0.5211267605633804
747,US.CBSA,"Raymondville, TX Micropolitan Statistical Area",39700,11.8,10.3,0.8728813559322034
748,US.CBSA,"Reading, PA Metropolitan Statistical Area",39740,21.2,6.7,0.31603773584905664
749,US.CBSA,"Red Bluff, CA Micropolitan Statistical Area",39780,15.3,7.2,0.47058823529411764
750,US.CBSA,"Redding, CA Metropolitan Statistical Area",39820,13.9,6.9,0.49640287769784175
751,US.CBSA,"Red Wing, MN Micropolitan Statistical Area",39860,12.9,3.1,0.24031007751937986
752,US.CBSA,"Reno, NV Metropolitan Statistical Area",39900,16.9,6.3,0.3727810650887574
753,US.CBSA,"Rexburg, ID Micropolitan Statistical Area",39940,14.2,2.7,0.19014084507042256
754,US.CBSA,"Richmond, IN Micropolitan Statistical Area",39980,13.8,5.0,0.36231884057971014
755,US.CBSA,"Richmond, VA Metropolitan Statistical Area",40060,10.6,5.7,0.5377358490566038
756,US.CBSA,"Richmond-Berea, KY Micropolitan Statistical Area",40080,18.8,6.6,0.351063829787234
757,US.CBSA,"Rio Grande City-Roma, TX Micropolitan Statistical Area",40100,16.7,15.4,0.9221556886227545
758,US.CBSA,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",40140,17.5,9.0,0.5142857142857142
759,US.CBSA,"Riverton, WY Micropolitan Statistical Area",40180,9.3,5.3,0.5698924731182795
760,US.CBSA,"Roanoke, VA Metropolitan Statistical Area",40220,10.1,4.7,0.46534653465346537
761,US.CBSA,"Roanoke Rapids, NC Micropolitan Statistical Area",40260,13.2,8.1,0.6136363636363636
762,US.CBSA,"Rochelle, IL Micropolitan Statistical Area",40300,11.9,4.4,0.3697478991596639
763,US.CBSA,"Rochester, MN Metropolitan Statistical Area",40340,12.4,3.5,0.282258064516129
764,US.CBSA,"Rochester, NY Metropolitan Statistical Area",40380,11.9,6.4,0.5378151260504201
765,US.CBSA,"Rockford, IL Metropolitan Statistical Area",40420,14.2,6.4,0.45070422535211274
766,US.CBSA,"Rockingham, NC Micropolitan Statistical Area",40460,13.9,8.2,0.5899280575539567
767,US.CBSA,"Rockport, TX Micropolitan Statistical Area",40530,8.9,,
768,US.CBSA,"Rock Springs, WY Micropolitan Statistical Area",40540,9.2,6.0,0.6521739130434783
769,US.CBSA,"Rocky Mount, NC Metropolitan Statistical Area",40580,12.4,8.2,0.6612903225806451
770,US.CBSA,"Rolla, MO Micropolitan Statistical Area",40620,13.1,3.1,0.2366412213740458
771,US.CBSA,"Rome, GA Metropolitan Statistical Area",40660,14.6,3.7,0.2534246575342466
772,US.CBSA,"Roseburg, OR Micropolitan Statistical Area",40700,11.1,6.1,0.5495495495495495
773,US.CBSA,"Roswell, NM Micropolitan Statistical Area",40740,12.4,8.5,0.6854838709677419
774,US.CBSA,"Ruidoso, NM Micropolitan Statistical Area",40760,13.0,8.4,0.6461538461538462
775,US.CBSA,"Russellville, AR Micropolitan Statistical Area",40780,12.4,4.7,0.3790322580645161
776,US.CBSA,"Ruston, LA Micropolitan Statistical Area",40820,20.4,6.7,0.32843137254901966
777,US.CBSA,"Rutland, VT Micropolitan Statistical Area",40860,13.5,3.1,0.22962962962962963
778,US.CBSA,"Sacramento-Roseville-Folsom, CA Metropolitan Statistical Area",40900,15.2,7.6,0.5
779,US.CBSA,"Safford, AZ Micropolitan Statistical Area",40940,15.6,6.3,0.40384615384615385
780,US.CBSA,"Saginaw, MI Metropolitan Statistical Area",40980,21.9,5.2,0.23744292237442924
781,US.CBSA,"St. Cloud, MN Metropolitan Statistical Area",41060,13.8,3.6,0.2608695652173913
782,US.CBSA,"St. George, UT Metropolitan Statistical Area",41100,8.8,4.1,0.46590909090909083
783,US.CBSA,"St. Joseph, MO-KS Metropolitan Statistical Area",41140,10.7,3.1,0.28971962616822433
784,US.CBSA,"St. Louis, MO-IL Metropolitan Statistical Area",41180,12.0,4.3,0.35833333333333334
785,US.CBSA,"St. Marys, GA Micropolitan Statistical Area",41220,15.5,3.2,0.2064516129032258
786,US.CBSA,"St. Marys, PA Micropolitan Statistical Area",41260,18.6,8.2,0.4408602150537634
787,US.CBSA,"Salem, OH Micropolitan Statistical Area",41400,16.0,5.6,0.35
788,US.CBSA,"Salem, OR Metropolitan Statistical Area",41420,9.5,6.0,0.631578947368421
789,US.CBSA,"Salina, KS Micropolitan Statistical Area",41460,11.9,4.6,0.38655462184873945
790,US.CBSA,"Salinas, CA Metropolitan Statistical Area",41500,13.4,7.8,0.582089552238806
791,US.CBSA,"Salisbury, MD-DE Metropolitan Statistical Area",41540,12.9,6.1,0.4728682170542635
792,US.CBSA,"Salt Lake City, UT Metropolitan Statistical Area",41620,7.5,4.1,0.5466666666666666
793,US.CBSA,"San Angelo, TX Metropolitan Statistical Area",41660,7.8,5.9,0.7564102564102565
794,US.CBSA,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,9.7,6.3,0.6494845360824743
795,US.CBSA,"San Diego-Chula Vista-Carlsbad, CA Metropolitan Statistical Area",41740,15.5,7.7,0.4967741935483871
796,US.CBSA,"Sandpoint, ID Micropolitan Statistical Area",41760,10.7,6.7,0.6261682242990655
797,US.CBSA,"Sandusky, OH Micropolitan Statistical Area",41780,17.6,6.2,0.35227272727272724
798,US.CBSA,"Sanford, NC Micropolitan Statistical Area",41820,11.2,6.6,0.5892857142857143
799,US.CBSA,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",41860,14.2,7.2,0.5070422535211268
800,US.CBSA,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",41940,13.6,6.0,0.4411764705882353
801,US.CBSA,"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",42020,14.1,6.0,0.425531914893617
802,US.CBSA,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",42100,13.2,7.1,0.5378787878787878
803,US.CBSA,"Santa Fe, NM Metropolitan Statistical Area",42140,11.2,7.7,0.6875000000000001
804,US.CBSA,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",42200,14.5,6.3,0.43448275862068964
805,US.CBSA,"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",42220,14.5,6.2,0.42758620689655175
806,US.CBSA,"Sault Ste. Marie, MI Micropolitan Statistical Area",42300,24.3,3.9,0.16049382716049382
807,US.CBSA,"Savannah, GA Metropolitan Statistical Area",42340,15.8,4.8,0.30379746835443033
808,US.CBSA,"Sayre, PA Micropolitan Statistical Area",42380,18.5,5.6,0.30270270270270266
809,US.CBSA,"Scottsbluff, NE Micropolitan Statistical Area",42420,10.0,2.8,0.27999999999999997
810,US.CBSA,"Scottsboro, AL Micropolitan Statistical Area",42460,11.3,3.9,0.34513274336283184
811,US.CBSA,"Scottsburg, IN Micropolitan Statistical Area",42500,11.6,,
812,US.CBSA,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",42540,21.1,7.9,0.3744075829383886
813,US.CBSA,"Searcy, AR Micropolitan Statistical Area",42620,11.2,5.5,0.4910714285714286
814,US.CBSA,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",42660,15.0,5.3,0.35333333333333333
815,US.CBSA,"Sebastian-Vero Beach, FL Metropolitan Statistical Area",42680,9.2,5.7,0.6195652173913044
816,US.CBSA,"Sebring-Avon Park, FL Metropolitan Statistical Area",42700,11.0,6.0,0.5454545454545454
817,US.CBSA,"Sedalia, MO Micropolitan Statistical Area",42740,11.3,3.7,0.3274336283185841
