Geo_Type,Geo_Name,Geo_ID,MedianHomeValue
US.ZIP5,Charlestown,02129,729630
US.ZIP5,Jamaica Plain,02130,595102
US.ZIP5,Roslindale,02131,472806
US.ZIP5,West Roxbury,02132,524175
US.ZIP5,Allston,02134,521442
US.ZIP5,Brighton,02135,524341
US.ZIP5,Hyde Park,02136,394202
US.ZIP5,Cambridge,02138,949042
US.ZIP5,Cambridge,02139,777959
US.ZIP5,Cambridge,02140,814387
US.ZIP5,Cambridge,02141,697160
US.ZIP5,Cambridge,02142,838483
US.ZIP5,Somerville,02143,678748
US.ZIP5,Somerville,02144,712276
US.ZIP5,Somerville,02145,616091
US.ZIP5,Malden,02148,413314
US.ZIP5,Everett,02149,413691
US.ZIP5,Chelsea,02150,357733
US.ZIP5,Revere,02151,374964
US.ZIP5,Winthrop,02152,475000
US.ZIP5,Medford,02155,499450
US.ZIP5,Boston,02163,500000
US.ZIP5,Quincy,02169,422920
US.ZIP5,Quincy,02170,458006
US.ZIP5,Quincy,02171,470906
US.ZIP5,Melrose,02176,543713
US.ZIP5,Stoneham,02180,509205
US.ZIP5,Braintree,02184,488713
US.ZIP5,Milton,02186,651844
US.ZIP5,Weymouth,02188,376783
US.ZIP5,East Weymouth,02189,372328
US.ZIP5,South Weymouth,02190,419919
US.ZIP5,North Weymouth,02191,378160
US.ZIP5,Boston,02210,727717
US.ZIP5,Boston,02215,509928
US.ZIP5,Brockton,02301,281250
US.ZIP5,Brockton,02302,249660
US.ZIP5,Avon,02322,347209
US.ZIP5,Bridgewater,02324,389684
US.ZIP5,Carver,02330,324321
US.ZIP5,Duxbury,02332,670646
US.ZIP5,East Bridgewater,02333,368562
US.ZIP5,Halifax,02338,324176
US.ZIP5,Hanover,02339,572843
US.ZIP5,Hanson,02341,376700
US.ZIP5,Holbrook,02343,327131
US.ZIP5,Middleboro,02346,329126
US.ZIP5,Lakeville,02347,429929
US.ZIP5,Monponsett,02350,353906
US.ZIP5,Abington,02351,364675
US.ZIP5,North Easton,02356,473636
US.ZIP5,Pembroke,02359,434962
US.ZIP5,Plymouth,02360,400309
US.ZIP5,Kingston,02364,420341
US.ZIP5,Plympton,02367,414815
US.ZIP5,Randolph,02368,327750
US.ZIP5,Rockland,02370,332008
US.ZIP5,South Easton,02375,416607
US.ZIP5,West Bridgewater,02379,371022
US.ZIP5,Whitman,02382,335505
US.ZIP5,Lexington,02420,921831
US.ZIP5,Lexington,02421,923924
US.ZIP5,Brookline,02445,1022247
US.ZIP5,Brookline,02446,974399
US.ZIP5,Waltham,02451,537985
US.ZIP5,Waltham,02452,572929
US.ZIP5,Waltham,02453,540501
US.ZIP5,Newton,02458,885783
US.ZIP5,Newton Center,02459,1056949
US.ZIP5,Newtonville,02460,867526
US.ZIP5,Newton Highlands,02461,896171
US.ZIP5,Newton Lower Falls,02462,962838
US.ZIP5,Newton Upper Falls,02464,720118
US.ZIP5,West Newton,02465,867839
US.ZIP5,Auburndale,02466,837371
US.ZIP5,Chestnut Hill,02467,1166839
US.ZIP5,Waban,02468,1188672
US.ZIP5,Watertown,02472,580179
US.ZIP5,Arlington,02474,647516
US.ZIP5,Arlington,02476,664462
US.ZIP5,Belmont,02478,852453
US.ZIP5,Wellesley Hills,02481,1270469
US.ZIP5,Wellesley,02482,1086163
US.ZIP5,Needham,02492,911887
US.ZIP5,Weston,02493,1364035
US.ZIP5,Needham Heights,02494,782407
US.ZIP5,Buzzards Bay,02532,399737
US.ZIP5,Cataumet,02534,505769
US.ZIP5,Chilmark,02535,1169753
US.ZIP5,East Falmouth,02536,395374
US.ZIP5,East Sandwich,02537,514541
US.ZIP5,East Wareham,02538,277431
US.ZIP5,Edgartown,02539,794940
US.ZIP5,Falmouth,02540,609028
US.ZIP5,Buzzards Bay,02542,0
US.ZIP5,Woods Hole,02543,840426
US.ZIP5,Monument Beach,02553,425000
US.ZIP5,Nantucket,02554,1122734
US.ZIP5,North Falmouth,02556,598500
US.ZIP5,Oak Bluffs,02557,806818
US.ZIP5,Onset,02558,286644
US.ZIP5,Pocasset,02559,397383
US.ZIP5,Sagamore,02561,416234
US.ZIP5,Sagamore Beach,02562,420122
US.ZIP5,Sandwich,02563,407090
US.ZIP5,Siasconset,02564,1882353
US.ZIP5,Vineyard Haven,02568,691220
US.ZIP5,Wareham,02571,337192
US.ZIP5,West Wareham,02576,293773
US.ZIP5,Hyannis,02601,296287
